0;0.000000
1;0.000000
2;0.000000
3;0.000000
4;3.000000
5;9.000000
6;13.000000
7;15.000000
8;17.000000
9;21.000000
10;27.000000
11;34.000000
12;41.000000
13;49.000000
14;57.000000
15;65.000000
16;74.000000
17;84.000000
18;94.000000
19;104.000000
20;114.000000
21;124.000000
22;134.000000
23;145.000000
24;156.000000
25;167.000000
26;178.000000
27;190.000000
28;201.000000
29;212.000000
30;223.000000
31;234.000000
32;245.000000
33;257.000000
34;267.000000
35;275.000000
36;279.000000
37;279.000000
38;280.000000
39;282.000000
40;284.000000
41;284.000000
42;284.000000
43;284.000000
44;284.000000
45;283.000000
46;281.000000
47;277.000000
48;273.000000
49;269.000000
50;268.000000
51;268.000000
52;268.000000
53;267.000000
54;265.000000
55;264.000000
56;264.000000
57;264.000000
58;264.000000
59;265.000000
60;267.000000
61;268.000000
62;269.000000
63;270.000000
64;271.000000
65;271.000000
66;271.000000
67;271.000000
68;271.000000
69;271.000000
70;271.000000
71;271.000000
72;271.000000
73;271.000000
74;271.000000
75;271.000000
76;271.000000
77;271.000000
78;271.000000
79;271.000000
80;271.000000
81;271.000000
82;271.000000
83;271.000000
84;271.000000
85;271.000000
86;271.000000
87;271.000000
88;271.000000
89;271.000000
90;271.000000
91;271.000000
92;271.000000
93;271.000000
94;271.000000
95;271.000000
96;271.000000
97;271.000000
98;271.000000
99;271.000000
100;271.000000
101;271.000000
102;271.000000
103;271.000000
104;271.000000
105;271.000000
106;271.000000
107;271.000000
108;271.000000
109;270.000000
110;270.000000
111;270.000000
112;270.000000
113;270.000000
114;270.000000
115;270.000000
116;270.000000
117;270.000000
118;270.000000
119;270.000000
120;270.000000
121;270.000000
122;270.000000
123;270.000000
124;270.000000
125;270.000000
126;270.000000
127;270.000000
128;270.000000
129;270.000000
130;270.000000
131;270.000000
132;270.000000
133;270.000000
134;270.000000
135;270.000000
136;270.000000
137;270.000000
138;270.000000
139;270.000000
140;270.000000
141;270.000000
142;270.000000
143;270.000000
144;270.000000
145;270.000000
146;270.000000
147;270.000000
148;270.000000
149;270.000000
150;270.000000
151;270.000000
152;270.000000
153;270.000000
154;270.000000
155;270.000000
156;270.000000
157;270.000000
158;270.000000
159;270.000000
160;270.000000
161;270.000000
162;270.000000
163;270.000000
164;270.000000
165;270.000000
166;270.000000
167;270.000000
168;270.000000
169;270.000000
170;270.000000
171;270.000000
172;270.000000
173;270.000000
174;270.000000
175;270.000000
176;270.000000
177;270.000000
178;270.000000
179;270.000000
180;270.000000
181;270.000000
182;270.000000
183;270.000000
184;270.000000
185;270.000000
186;270.000000
187;270.000000
188;270.000000
189;270.000000
190;270.000000
191;270.000000
192;270.000000
193;270.000000
194;270.000000
195;270.000000
196;270.000000
197;270.000000
198;270.000000
199;270.000000
200;270.000000
201;270.000000
202;270.000000
203;270.000000
204;270.000000
205;270.000000
206;270.000000
207;270.000000
208;270.000000
209;270.000000
210;270.000000
211;270.000000
212;270.000000
213;270.000000
214;270.000000
215;270.000000
216;270.000000
217;270.000000
218;270.000000
219;270.000000
220;270.000000
221;270.000000
222;270.000000
223;270.000000
224;270.000000
225;270.000000
226;270.000000
227;270.000000
228;270.000000
229;270.000000
230;270.000000
231;270.000000
232;270.000000
233;270.000000
234;270.000000
235;270.000000
236;270.000000
237;270.000000
238;270.000000
239;270.000000
240;270.000000
241;270.000000
242;270.000000
243;270.000000
244;270.000000
245;270.000000
246;270.000000
247;270.000000
248;270.000000
249;270.000000
250;270.000000
251;270.000000
252;270.000000
253;270.000000
254;270.000000
255;270.000000
256;270.000000
257;270.000000
258;270.000000
259;270.000000
260;270.000000
261;270.000000
262;270.000000
263;270.000000
264;270.000000
265;270.000000
266;270.000000
267;270.000000
268;270.000000
269;270.000000
270;270.000000
271;270.000000
272;270.000000
273;270.000000
274;270.000000
275;270.000000
276;270.000000
277;270.000000
278;270.000000
279;270.000000
280;270.000000
281;270.000000
282;270.000000
283;270.000000
284;270.000000
285;270.000000
286;270.000000
287;270.000000
288;270.000000
289;270.000000
290;270.000000
291;270.000000
292;270.000000
293;270.000000
294;270.000000
295;270.000000
296;270.000000
297;270.000000
298;270.000000
