0;-4.000000
1;-4.000000
2;-4.000000
3;127.000000
4;127.000000
5;127.000000
6;127.000000
7;127.000000
8;127.000000
9;127.000000
10;127.000000
11;127.000000
12;127.000000
13;127.000000
14;127.000000
15;127.000000
16;127.000000
17;127.000000
18;127.000000
19;127.000000
20;127.000000
21;127.000000
22;127.000000
23;127.000000
24;127.000000
25;127.000000
26;127.000000
27;127.000000
28;127.000000
29;127.000000
30;127.000000
31;127.000000
32;127.000000
33;127.000000
34;127.000000
35;106.000000
36;70.000000
37;38.000000
38;14.000000
39;-5.000000
40;-21.000000
41;-33.000000
42;-41.000000
43;-45.000000
44;-45.000000
45;-46.000000
46;-42.000000
47;-34.000000
48;-30.000000
49;-26.000000
50;-22.000000
51;-18.000000
52;-14.000000
53;-14.000000
54;-14.000000
55;-14.000000
56;-14.000000
57;-15.000000
58;-15.000000
59;-15.000000
60;-15.000000
61;-15.000000
62;-15.000000
63;-15.000000
64;-15.000000
65;-15.000000
66;-15.000000
67;-15.000000
68;-15.000000
69;-15.000000
70;-15.000000
71;-15.000000
72;-15.000000
73;-15.000000
74;-15.000000
75;-15.000000
76;-15.000000
77;-15.000000
78;-15.000000
79;-15.000000
80;-16.000000
81;-16.000000
82;-16.000000
83;-16.000000
84;-16.000000
85;-16.000000
86;-16.000000
87;-16.000000
88;-16.000000
89;-16.000000
90;-16.000000
91;-16.000000
92;-16.000000
93;-16.000000
94;-16.000000
95;-16.000000
96;-16.000000
97;-16.000000
98;-16.000000
99;-16.000000
100;-16.000000
101;-16.000000
102;-17.000000
103;-17.000000
104;-17.000000
105;-17.000000
106;-17.000000
107;-17.000000
108;-17.000000
109;-17.000000
110;-17.000000
111;-17.000000
112;-17.000000
113;-17.000000
114;-17.000000
115;-17.000000
116;-17.000000
117;-17.000000
118;-17.000000
119;-17.000000
120;-17.000000
121;-17.000000
122;-17.000000
123;-17.000000
124;-18.000000
125;-18.000000
126;-18.000000
127;-18.000000
128;-18.000000
129;-18.000000
130;-18.000000
131;-18.000000
132;-18.000000
133;-18.000000
134;-18.000000
135;-18.000000
136;-18.000000
137;-18.000000
138;-18.000000
139;-18.000000
140;-18.000000
141;-18.000000
142;-18.000000
143;-18.000000
144;-18.000000
145;-18.000000
146;-19.000000
147;-19.000000
148;-19.000000
149;-19.000000
150;-19.000000
151;-19.000000
152;-19.000000
153;-19.000000
154;-19.000000
155;-19.000000
156;-19.000000
157;-19.000000
158;-19.000000
159;-19.000000
160;-19.000000
161;-19.000000
162;-19.000000
163;-19.000000
164;-19.000000
165;-19.000000
166;-19.000000
167;-19.000000
168;-20.000000
169;-20.000000
170;-20.000000
171;-20.000000
172;-20.000000
173;-20.000000
174;-20.000000
175;-20.000000
176;-20.000000
177;-20.000000
178;-20.000000
179;-20.000000
180;-20.000000
181;-20.000000
182;-20.000000
183;-20.000000
184;-20.000000
185;-20.000000
186;-20.000000
187;-20.000000
188;-20.000000
189;-20.000000
190;-20.000000
191;-21.000000
192;-21.000000
193;-21.000000
194;-21.000000
195;-21.000000
196;-21.000000
197;-21.000000
198;-21.000000
199;-21.000000
200;-21.000000
201;-21.000000
202;-21.000000
203;-21.000000
204;-21.000000
205;-21.000000
206;-21.000000
207;-21.000000
208;-21.000000
209;-21.000000
210;-21.000000
211;-21.000000
212;-21.000000
213;-22.000000
214;-22.000000
215;-22.000000
216;-22.000000
217;-22.000000
218;-22.000000
219;-22.000000
220;-22.000000
221;-22.000000
222;-22.000000
223;-22.000000
224;-22.000000
225;-22.000000
226;-22.000000
227;-22.000000
228;-22.000000
229;-22.000000
230;-22.000000
231;-22.000000
232;-22.000000
233;-22.000000
234;-22.000000
235;-23.000000
236;-23.000000
237;-23.000000
238;-23.000000
239;-23.000000
240;-23.000000
241;-23.000000
242;-23.000000
243;-23.000000
244;-23.000000
245;-23.000000
246;-23.000000
247;-23.000000
248;-23.000000
249;-23.000000
250;-23.000000
251;-23.000000
252;-23.000000
253;-23.000000
254;-23.000000
255;-23.000000
256;-23.000000
257;-24.000000
258;-24.000000
259;-24.000000
260;-24.000000
261;-24.000000
262;-24.000000
263;-24.000000
264;-24.000000
265;-24.000000
266;-24.000000
267;-24.000000
268;-24.000000
269;-24.000000
270;-24.000000
271;-24.000000
272;-24.000000
273;-24.000000
274;-24.000000
275;-24.000000
276;-24.000000
277;-24.000000
278;-24.000000
279;-24.000000
280;-25.000000
281;-25.000000
282;-25.000000
283;-25.000000
284;-25.000000
285;-25.000000
286;-25.000000
287;-25.000000
288;-25.000000
289;-25.000000
290;-25.000000
291;-25.000000
292;-25.000000
293;-25.000000
294;-25.000000
295;-25.000000
296;-25.000000
297;-25.000000
298;-25.000000
